ID,NAME,LINK_ID,tid,tname,m_tid,m_tname
4710,购物中心未来发展该如何避免成为电商的试衣间？,21863219,19604824,商业地产,10,金融
4711,很多房地产开发商都在向商业地产转型，靠谱吗？,27719207,19604824,商业地产,10,金融
4712,14年房市不好，是否是买房好时机？明年北京房价还有可能稍降一点么？,26918684,19555355,房地产,10,金融
4713,"新闻说四大银行表态不会让房价下降 30% ，那么房价和四大银行有什么关系呢？",20015575,19551404,投资,10,金融
4715,现在房地产策划岗位招聘时是不是都要硕士学历？,24086304,19555355,房地产,10,金融
4717,跃层要不要现浇成两层？能给我一个不要全部浇掉，做挑空的理由吗？设计平面图已出,37200378,19554051,装修,22,生活居家
4718,万达和万科哪个综合实力更强？,21235036,19555355,房地产,10,金融
4720,如果将来土地恢复私有了，开明地主的后代有没有可能取回祖先的地产？有没有可能兑现《战士授田条例》？,34173856,19551077,历史,5,历史
4722,有哪些贵而且物有所值的厨房家电值得推荐？,27314367,19575374,厨房,15,食品与安全
4723,如何评价任志强所说「房子一分钱没有涨，因为货币贬值了」？,22290469,19552981,经济,10,金融
4725,全国各地的烂尾楼一般最后都是怎么处理的？,26202394,19555355,房地产,10,金融
4727,目前三四线城市的房地产还有发展前景吗？,39339263,19555355,房地产,10,金融
4728,如何精确判断一个临街商铺是否值得投资？,20923565,19551404,投资,10,金融
4730,从远东百货、百盛撤离天津，津乐汇（闭店调整？）等现象来看，天津商业地产为何较其他直辖市发展如此缓慢？,29828847,19604824,商业地产,10,金融
4732,如何避免楼盘降价引发老业主砸楼盘事件？,22821213,19555355,房地产,10,金融
4733,二手房装修，原来用的是地板砖，想换成木地板，请问是应该将地板砖敲掉铺还是可以直接在地板砖上铺？,26024749,19554051,装修,22,生活居家
4734,随着互联网的发展，房子区位优势还很重要么？,26155937,19550517,互联网,16,科技
4735,松露是什么味道？闻起来、吃起来是什么感觉？,22821862,19551137,美食,15,食品与安全
4736,如何评价司机冒充赵薇老公黄有龙卖豪宅诈骗这一事件？,36708632,19550874,法律,21,法律
4737,北京靠谱的租房中介有哪些？,20187123,19551783,租房,22,生活居家
4738,澳洲房产投资好吗？,20979853,19551404,投资,10,金融
4740,"2011 年 11 月，国内楼市的拐点已经到来了吗？为什么？",19907284,19551404,投资,10,金融
4742,宜家在中国的成功主要依靠什么？未来这些因素是否可以持续？,19794661,19559947,家居,22,生活居家
4743,2015年以后房地产行业真的完全没有回来的可能了吗？,35006277,19555355,房地产,10,金融
4744,对比北京出现新地王，李嘉诚为什么要在大陆房地产撤资？他究竟是怎么想的？,21600871,19551404,投资,10,金融
4745,为何很多家庭将中国地图和世界地图当装饰物贴墙上呢？,33407014,19551557,设计,14,艺术设计
4746,毕业生租房的价格占工资比例多少才合理?,31164201,19551783,租房,22,生活居家
4748,索尼电视为什么那么值得推荐？,36293866,19556664,科技,16,科技
4749,外国女生会要求自己的男朋友结婚必须买房吗？如果租房的话会有不安全感嘛？婆媳关系是否也很紧张？,37705410,19556945,女性,18,人际交往
4750,留学生女友本科毕业还没工作，在旧金山湾区提出必须要买house，不能接受租公寓。我该如何面对？,21220233,19556945,女性,18,人际交往
4752,中国法律允许私人沙滩吗？,31182610,19550874,法律,21,法律
4753,从设计从业者角度，如何看待「小米的目标不是家装，它的目的是公装，是房地产市场」的说法？,28024012,19550517,互联网,16,科技
4754,马云称相信网购的力量可以把房价、物价打压下来，有何依据？电商销量真的能影响到房价、物价吗？,22010942,19554569,房价,10,金融
4755,"2014 至 2024 年深圳房价会有怎样的走势？",21147935,19552981,经济,10,金融
4757,房地产策划有哪些书推荐？,20402162,19555355,房地产,10,金融
4758,王健林父子如何在不让渡股权的情况下，实现万达集团的发展壮大，在上市时仍然合计持有万达集团100%股权？,26757996,19604824,商业地产,10,金融
4759,如何评价中国要掀起新一轮移民潮？,41019217,19609455,金融,19609455,金融
4760,2016年，该如何投资一线城市的房产？,40362194,19551404,投资,10,金融
4761,目前在国内，有金融产品或者其他工具可以对冲房价吗？,21739212,19551404,投资,10,金融
4762,大家来谈谈对2016年房地产市场的看法，房价走势如何?,38814862,19555355,房地产,10,金融
4763,宜家和muji融合的风格，有比较好的案例吗？,35753977,19557333,家具,22,生活居家
4764,如何判断一家房地产企业资金链是否紧张？,23746406,19555355,房地产,10,金融
4767,如何看待最近长三角地区的房价下降？,23581963,19555355,房地产,10,金融
4770,在上海工资多少才能立足？（除了在工厂上班包吃住）,26983795,19550517,互联网,16,科技
4772,"一户 70 平米的商品房，产权证上只写 15 平米，其余的都是赠送面积，为什么会这样？对消费者有什么影响？",21506334,19555355,房地产,10,金融
4774,现在房地产开发中，从开始的可行性研究到后期的销售整个过程中，交给政府的钱占了工程总造价的百分之几？,27069111,19555355,房地产,10,金融
4775,目前中国家居设计与国际家居设计的差异在哪里？差距在哪里？,24995653,19551557,设计,14,艺术设计
4776,十万一平的天价房，都是哪种人群在买？,22145995,19551404,投资,10,金融
4777,雨前羽街这几把刀有没有什么故事或者谁知道型号？,38925070,19551137,美食,15,食品与安全
4780,装修前后房主需要做哪些工作保证装修质量？,19802843,19554051,装修,22,生活居家
4781,我国房价的崩盘可以因为何种原因、根据何种路径发生？,35007519,19551404,投资,10,金融
4783,《唯家装饰》这个名字Logo大家有何建议吗？,37676259,19554051,装修,22,生活居家
4784,"新闻「中国货币供应量首次破 100 万亿」是否说明2013年房价根本不可能降？",20941146,19554569,房价,10,金融
4785,宜家餐厅为什么这么火？商业模式上有特殊之处吗？,20263185,19567831,"宜家家居 (IKEA)",22,生活居家
4786,为什么政府没有对中国房价进行价格上限？,24530520,19560170,经济学,10,金融
4787,2015中国经济面临通货紧缩、人民币贬值、资本外流及全球货币宽松如欧洲QE，对房地产和股市会产生些影响？,28141017,19555355,房地产,10,金融
4788,"2012 年中央的房地产政策有谱吗？",19969625,19555355,房地产,10,金融
4791,地铁是如何影响周围的房价的？,27464147,19552981,经济,10,金融
4793,通过中介买房，如何不被坑？哪些细节需要特别注意？,40914642,19554569,房价,10,金融
4795,南京与武汉、成都比，为何房价高这么多？,23264187,19554569,房价,10,金融
4797,如何评价万达与万科的战略合作？,30362687,19609455,金融,19609455,金融
4798,在家庭装修中哪些地方应该有漏电保护？,21999148,19554051,装修,22,生活居家
4799,怎么样说服双方父母不要逼我住进刚装修完的房子？,31369343,19554051,装修,22,生活居家
4800,2016年起，国家地方开始实施各种政策化解房地产库存，这一举措对于房地产整个行业的从业人员有什么影响？,38856359,19555355,房地产,10,金融
4802,33层住宅从破土动工到交房需要多久，中间是怎样的一个过程?,31949065,19558438,建筑,14,艺术设计
4804,"一般一个楼盘从拿地到开盘需要多长时间？ 中国楼盘的开发周期和国外有什么样的区别？",20873154,19558438,建筑,14,艺术设计
4806,"「出售自有住房所得 20% 缴个税」政策实施后，会对房地产市场带来什么影响？",20813306,19555355,房地产,10,金融
4807,建筑设计院工作两年的小硕，感觉自己不适合建筑设计，每天几乎处于没活状态，迷茫阶段，可以考虑转吗？,29173778,19555355,房地产,10,金融
4808,任志强炮轰IT界腐败，称IT高薪拉高房价，是否荒谬？,20141167,19554569,房价,10,金融
4809,房地产行业营销策划需要哪些能力和知识？,22762802,19555355,房地产,10,金融
4810,国内有哪些楼盘有值得推荐的设计概念或者卖点？,22653124,19555355,房地产,10,金融
4813,在北京从中介手里租房有哪些需要注意的地方？,21869983,19551783,租房,22,生活居家
4814,杭州的装修公司哪家好一点？,36884766,19554051,装修,22,生活居家
4815,房地产开发商挖到文化遗址会怎么处理？,32162527,19555355,房地产,10,金融
4817,为什么2月6日台湾高雄6.7级地震会倒这么多大楼？,40169812,19558438,建筑,14,艺术设计
4819,如果没有房、车的压力，大家的生活会是现在这样么？,20466173,19554945,心理,4,医学与心理学
4820,买房子第一次去看房应该注意些什么？,26063398,19555355,房地产,10,金融
4822,中国大城市的房价，为何会涨到今天这种「高不可攀」的地步？是有钱人越来越多、越来越有钱了么？,23916118,19555355,房地产,10,金融
4828,有哪些不错的装修日记或帖子值得推荐？,36743626,19554051,装修,22,生活居家
4830,"抵押支持证券 (MBS) 的推出对地产商扩张、贷款利率以及房价都有哪些影响？",25948138,19555355,房地产,10,金融
4833,北京和上海能够称得上最顶级的大型建筑设计院是哪几家，为什么？,25748444,19555355,房地产,10,金融
4834,现在我反正买不起房那我是不是不用存钱了？每天过的舒坦点算了？,41012002,19555939,理财,10,金融
4836,做地产文案策划需要了解和具备哪些东西？,26693074,19555355,房地产,10,金融
4838,大学选专业是选择自己喜欢的还是合理的更好？,40080721,19550517,互联网,16,科技
4841,为什么同是平均收入较高的行业，房地产的员工相比金融、IT在知乎/互联网不怎么活跃，不喜欢分享行业知识？,26909132,19609455,金融,19609455,金融
4842,既然每个人都在努力挣钱，那么「钱」是从哪里多出来的呢？？？,25548653,19560170,经济学,10,金融
4843,如何评价商业地产的这三种运营模式：分割销售，租售并举，只租不售？,22722159,19604824,商业地产,10,金融
4845,中国治理「房价」「肉价」为什么不能像治理「盐价」那样，快速、有效、目的性强？,20199937,19552981,经济,10,金融
4846,"香港房价从 97 年到 03 年跌了 70%，对经济造成了哪些影响？有哪些经验可资内地当下借鉴？",19954817,19555355,房地产,10,金融
4847,如何评价发改委顾问国世平的「赶紧卖掉房子，一套都不剩」言论？,21652206,19566933,社会,19566933,社会
4848,"目前市面上的真空低温烹饪法（sous vide）设备效果如何？",38615754,19551137,美食,15,食品与安全
4850,要求男友向他父母要钱，过分吗？,28901438,19556421,两性关系,18,人际交往
4853,猫喝卫生间的水怎么办？,38067771,19554935,猫,8,宠物
4855,新房被某风水大师称入住会死人，家中老人拒绝入住，怎么办？,36098729,19555355,房地产,10,金融
4856,宜家手册的图片是在瑞典ikea商店拍摄的真实图片吗？,27427539,19559947,家居,22,生活居家
4857,如何评价现在地产公司的所谓管理培训生？,22716621,19555355,房地产,10,金融
4858,万科做的土楼的居住起来感觉如何？,21727331,19555355,房地产,10,金融
4859,一线城市一套房500万，如果不买房拿来理财每年收益起码30万，为什么还要买房？,39706491,19555939,理财,10,金融
4860,据说苏州工业园区房价很多地方房价都破3W/平了，那现在去微软苏州还值得吗？,39359773,19550517,互联网,16,科技
4861,部分银行暂停贷款提高首套房商贷利率，「钱荒」是否要开始影响楼市了？,21255924,19555355,房地产,10,金融
4863,怎样进入地产行业做地产策划？,21521840,19555355,房地产,10,金融
4865,"为什么 IKEA 的家具系列大都以挪威地名命名，而不是瑞典的呢？",19586699,19567831,"宜家家居 (IKEA)",22,生活居家
4866,为什么2015年下半年房地产开发商拼命拿地，建筑师的就业行情却没有回暖？,37312116,19555355,房地产,10,金融
4867,复式房买一层送一层是不是最经济划算？,33710827,19558438,建筑,14,艺术设计
4870,美剧英剧或者欧美电影中有哪些家具和装潢值得我们借鉴？,38068594,19550429,电影,6,动漫与电影
4871,深圳房价会继续上涨吗？,33503472,19554569,房价,10,金融
4873,早两年买房的和现在买房的人，生活有怎样的不同？,29720085,19555355,房地产,10,金融
4874,在如今结构设计近乎饱和、房地产大桥梁大坝等建设黄金期都已过的情况下，成为结构设计工程师还有没有前途？,22261816,19555355,房地产,10,金融
4875,如何看待恒大集团海花岛项目？,37959388,19555355,房地产,10,金融
4878,知乎现在是被恒大公关了吗？,28640549,19555355,房地产,10,金融
4880,上海买二手房的有什么问题和注意事项啊？（亲戚买房，小白一个求教啊！！）,35104406,19555355,房地产,10,金融
4881,如何看《川师大女学生向社会借资200万以报答父母养育之恩》？,34018418,19566933,社会,19551147,社会
4882,中国房价便宜又宜居的地方有哪些？,31928425,19555355,房地产,10,金融
4885,不动产登记制度推广后房价是否会下跌？是否会出现抛售房产的现象？,22109048,19555355,房地产,10,金融
4886,北京规定出租房单间最多住两人，对北京房租有哪些影响？,21352190,19554569,房价,10,金融
4887,"为什么购物中心一楼通常没有卫生间 ？电影院却在顶楼？",20473930,19555355,房地产,10,金融
4888,地产基金有哪些标准化的投资策略？,26763556,19551404,投资,10,金融
4889,房地产开发过程中的具体证件办理流程是怎样的？,26570842,19555355,房地产,10,金融
4890,房价那么高，买房的钱最后到哪里了？,40777795,19554569,房价,10,金融
4892,楼盘是如何定价的？哪些因素影响楼盘价格？,20531518,19555355,房地产,10,金融
4893,中国楼市会不会崩盘？估计何时崩盘？崩盘后整个中国会是什么样子？,19616032,19555355,房地产,10,金融
4894,房地产开发商为什么很多都要搞两万抵十万、三万抵三十万等团购活动？,23120956,19555355,房地产,10,金融
4895,房地产去库存，政府释放一点政策红利能解决问题吗？,38333668,19552981,经济,10,金融
4897,为什么蛋炒饭用剩饭炒比较好吃？剩饭比热饭好在哪？,20649694,19551137,美食,15,食品与安全
4898,当下的建筑行业低迷还会持续多久？,28662042,19555355,房地产,10,金融
4899,街区制和封闭住宅小区相比各有哪些优势？,40611516,19555355,房地产,10,金融
4900,揽胜做过的经典广告文案有哪些？,28553743,19550803,市场营销,10,金融
4903,宜家的厨房是否值得推荐？,21895151,19554051,装修,22,生活居家
4904,知乎上的甲方们都是从哪个节点开始实际介入工程造价的？（方案、初步、施工图设计、施工招标）,39667250,19555355,房地产,10,金融
4905,大家觉得买第一套房子，是应该买在郊区，还是市里啊？,33462379,19555355,房地产,10,金融
4906,买房时怎么争取更低的折扣，以及首套房在签约时，有什么需要注意的细节，与需要提前说明的特殊事项？,27738512,19554569,房价,10,金融
4907,为什么都说房地产中介人品都不好？,19982396,19555355,房地产,10,金融
4908,怎么看待龙湖地产这两年的低调谨慎以及另一些地产公司的疯狂扩张（如恒大、碧桂园、绿地等）？,22360034,19555355,房地产,10,金融
4910,房子是越来越贵吗？2013年买房子是比较好的时机吗？,20818666,19552981,经济,10,金融
4911,东京涩谷区承认同性恋婚姻会给涉谷区带来怎样的变化？,29203423,19555355,房地产,10,金融
4912,电动起子机、冲击钻、电钻各有什么特点？应该选择哪种工具组装宜家的衣柜和桌子等家具？,20307181,19554051,装修,22,生活居家
4913,三四线城市楼市崩溃潮已经开始了吗？,22681075,19555355,房地产,10,金融
4914,如何判断北京未来房价走势？,22444596,19555355,房地产,10,金融
4916,如何评价陆德教授的北大演讲《陆德谈经济形势：房地产将在2017年面临危机》？,38162476,19555355,房地产,10,金融
4917,对于房地产猎头来说，哪些（家）房企的员工在地产界内是最受欢迎的？,26460239,19555355,房地产,10,金融
4920,邵逸夫捐赠的楼，拿北京高校来说，这么多逸夫楼，他捐了几百万，楼就以他的名字命名。几百万能建一栋楼？,22494114,19554569,房价,10,金融
4923,为什么现在年轻人都喜欢宜家的搭配，装出来真的好看实用吗？,30946353,19554051,装修,22,生活居家
4924,宜家禁止蹭睡后，是否会对其客流量产生巨大影响？,29344091,19567831,"宜家家居 (IKEA)",22,生活居家
4925,冬季采暖如何做到效果好又经济省钱？,38275719,19559947,家居,22,生活居家
4928,国内房地产缩水会对建筑学专业生产生影响吗？,24610197,19555355,房地产,10,金融
4930,在未来，房地产泡沫可能会通过什么途径，向什么地方转移？,21701004,19552981,经济,10,金融
4931,工薪族如何最快买房？每个月死工资刨去吃住就没多少了。,35736648,19555355,房地产,10,金融
4932,电子商务（淘宝天猫）能降商业地产房价，这在经济学上站不站得住脚？,22025098,19564412,恋爱,18,人际交往
4933,本次房价迅猛上涨是什么原因，是否会加速见顶？如果由于房价下跌导致经济危机，现在应该买黄金还是美元？,40972909,19551404,投资,10,金融
4934,温州房价连跌的原因是什么？对金融市场和实体经济会产生什么影响？,21520811,19555355,房地产,10,金融
4936,"如何看待「中国将打造 20 个城市群」？对房价有什么影响？",27587209,19552981,经济,10,金融
4937,在一家房地产开发商投资发展部工作，专业不对口，感觉没人教，不会做心好累，怎么办？,24443155,19555355,房地产,10,金融
4938,商业地产中招商部门和运营部门哪个比较有发展？,24408455,19604824,商业地产,10,金融
4939,房地产营销如何结合互联网思维？,22214757,19550517,互联网,16,科技
4940,"家里装修，想买点牛逼哄哄又不太贵的画 有什么推荐么？",38487186,19554051,装修,22,生活居家
4941,小户型或者说小空间如何打造家庭工作区？,36560332,19559947,家居,22,生活居家
4942,华夏幸福基业的产业新城、产城一体似乎是踩在了新型城镇化的命门之上，如何看华夏幸福及其代表的产业地产？,23623891,19555355,房地产,10,金融
4944,在已经确定周边商业体量供应过量的情况下，如何确定项目的商业体量？,22428848,19555355,房地产,10,金融
4950,新租的房子家具怎么布局比较好？,30432111,19551557,设计,14,艺术设计
4952,"中国房屋产权为 70 年，但实际 20 年后房屋就已经达到安全使用期限了，之后怎么办？",19861127,19580772,法律咨询,21,法律
4953,"年轻人买房是买 LOFT 好还是平层好？",20920885,19555355,房地产,10,金融
4956,土木/结构行业既不想做结构设计、又不想做施工、又不想去房地产，还有哪些方向（公司）可以去？,24663411,19555355,房地产,10,金融
4959,一线城市人口净流入还能还能保持多久？,40841010,19609455,金融,19609455,金融
4961,和谈了3年的女朋友想结婚，条件是男方全款买房，坐标北京，能给我点思路吗？,30329105,19556421,两性关系,18,人际交往
4964,融资的渠道都有哪些？比如房地产是怎样融资的？,20052153,19555355,房地产,10,金融
4965,地产私募基金或开发商的投资经理工作一般是怎样的？,24502415,19555355,房地产,10,金融
4967,"设计师出水电 吊顶图的作用？",37071440,19554051,装修,22,生活居家
4968,初学投资理财者该看什么书？或做些什么？,27904515,19551404,投资,10,金融
4969,为什么房地产企业规模都很大，但是市场集中度很低？,24103285,19555355,房地产,10,金融
4970,老板的抽油烟机为什么线上线下的产品型号不是统一的？,30731072,19575374,厨房,15,食品与安全
4972,房地产开发有哪些关键的时间节点？,23845790,19555355,房地产,10,金融
4973,商业综合体是否会取代传统商业街？后者以后会往哪个方向发展？,23242311,19604824,商业地产,10,金融
4974,房子装修多久后才可以入住？,37692083,19554051,装修,22,生活居家
4978,像英美这些国家的工薪阶层要奋斗多久才能靠自己买一套房？,34730347,19559937,留学,12,教育
4981,深圳的房价是否有可能下跌？为什么？,21007538,19555355,房地产,10,金融
4982,婚已定，证未领，未结婚。买房的时候女友为什么一定要加上她的名字？,30690437,19550874,法律,21,法律
4983,家里装修好了，想买一张有意思的床，该如何挑选？,27217141,19559947,家居,22,生活居家
4984,家庭卫生间里适合摆放哪些植物？,38568419,19559947,家居,22,生活居家
4985,怎么才能有效的去甲醛味呢？,24811890,19554051,装修,22,生活居家
4986,万科对于中国房地产界来说，是一种怎样的存在？,35091852,19555355,房地产,10,金融
4988,北京房价奔8万，炒作还是事实？,29365393,19554569,房价,10,金融
4989,家里的阳台很小要怎么装扮布置比较气氛？,38551761,19554051,装修,22,生活居家
4990,什么是现代极简装修风格？装修成本大不大？,30112070,19554051,装修,22,生活居家
4993,"数学里的 e 为什么叫做自然底数？是不是自然界里什么东西恰好是 e？",20296247,19554091,数学,1,自然科学
4994,为什么一些日本民众不承认南京大屠杀？,20113566,19551077,历史,5,历史
4995,一部不狗血，不恶心、暴力，并尊重史实、有意义、让人反思的抗战片是怎样的？,34736135,19551077,历史,5,历史
5002,二战中国战场上最好的照片以及它背后的故事是什么？,22751052,19551077,历史,5,历史
5004,有没有一些冷门有趣但又深刻的历史故事？,28700153,19551077,历史,5,历史
5005,历史上有哪些作死的科学家？各有哪些作死行为？怎样评价其行为？,37736458,19551077,历史,5,历史
5008,毛泽东时代的中国国际地位如何？,21516788,19551077,历史,5,历史
5011,历史上有谁造反不是为了当皇帝，而是真的救人民于水火之中？,29321580,19551077,历史,5,历史
5012,二战中有哪些细思恐极的细节？,30276520,19551077,历史,5,历史
5013,你看过哪些印象深刻的战争历史地图？,41573306,19551077,历史,5,历史
5014,朝鲜战争中，美国是否打算侵略中国？,26810180,19551077,历史,5,历史
5017,历史上有没有小人物阴差阳错的参与大历史见证的？,35994228,19551077,历史,5,历史
5019,越南战争中苏联援助越共的武器装备是否要经过已经交恶的中国境内？,41423147,19551077,历史,5,历史
5021,纳粹组织能够兴起发展的原因有哪些？,35404956,19551077,历史,5,历史
5022,无论生在汉朝还是唐朝，同一阶层的人生活水平是一样的吗？古代的物质生活水平是如何被量化的？,40876786,19628686,经济史,10,金融
5023,如果明朝不是被满清取代而是另一个汉族政权，中国能避免被西方宰割吗？,22100626,19551077,历史,5,历史
5024,历史上有哪些人声名狼藉，却有着鲜为人知的一面？,30407005,19551077,历史,19554151,历史
5026,相对于其他抗日剧，《亮剑》为何能带来这么大的收视率和影响力？,21570558,19551077,历史,5,历史
5028,为什么抗美援朝时中国装备那么落后却可以打过美军？,24157658,19574423,中国近代史,5,历史
5032,魏忠贤得势仅三年，是否足以对明朝政治造成足够恶劣的影响？,25153665,19551077,历史,5,历史
5036,为什么苏德战争，几乎所有战役，苏军人员死伤，坦克飞机损失，都远远多于德军，但苏军最后胜了，德军败了？,31534288,19608803,第二次世界大战,5,历史
5038,现代步兵战术中，火力到底有多重要？,32085055,19553911,军事,19,军事政治
5041,历史上王献之抛弃了第一任妻子郗道茂，娶了公主，他是真的那么爱权贵吗？,29151534,19551077,历史,5,历史
5042,为什么中国历史上中原政权没有出现过亚历山大大帝、成吉思汗这种妄图征服全球的帝王？,21027888,19551077,历史,5,历史
5047,如何评价《万历十五年》与《明朝那些事儿》，哪个更真实客观？,24010355,19551077,历史,5,历史
5049,想研究历史地理，如何更好的应用谷歌地球等地图软件？,30484658,19551077,历史,5,历史
5052,为什么咱们很多抗日老兵晚景凄凉？国外是如何对待老兵的？,21289448,19551077,历史,5,历史
5054,抗战时期国军将领中有哪些话曾让人印象深刻？,28435901,19553911,军事,19,军事政治
5057,中外历史上生动诠释「不作死就不会死」的著名人物有哪些？,22202317,19602470,历史人物,5,历史
5059,为何中国抗战剧中经常出现狙击枪？符合史实么？,26935226,19551077,历史,5,历史
5060,历史上有哪些演技太猛没收住把自己绕进去的例子？,28408023,19551077,历史,5,历史
5064,中国朝代为什么大多持续两百多年，不会超过三百年？,21824072,19551077,历史,5,历史
5065,如何看待有人称鲁迅为汉奸？,35744446,19551077,历史,5,历史
5066,有哪些地名在古代十分风雅，而现在被重命名后就失去雅致了？,27899046,19551077,历史,5,历史
5067,有哪些中外名人说过类似「喝最烈的酒，操最爱的人」这样快意恩仇的话？,33437812,19551077,历史,19554151,历史
5070,网上流传的季羡林吐槽、胡适打牌的日记属实吗？,20162890,19551075,中国历史,5,历史
5071,假设你参加抗日组织被日军活捉，面对敌人的酷刑，你能挺住不出卖组织和战友吗？,32752874,19551077,历史,19554151,历史
5072,为什么诸葛瑾军事能力那么差，孙权还多次派他伐魏？,23141094,19551077,历史,5,历史
5075,中国历代皇帝里面武力前三位的都是谁？,27782159,19551077,历史,5,历史
5076,如何看待新闻《95岁老兵跳楼身亡》？,37984960,19602463,抗日战争,5,历史
5077,蒙古的历史是怎样的？存在统一的蒙古帝国吗？蒙古帝国和元朝又有什么关系？,31328972,19551077,历史,5,历史
5080,朝鲜战争期间，美国空军为何要轰炸中国城市丹东？,21471672,19551077,历史,5,历史
5083,为什么抗战史上绝少提到中国军队的巷战史呢？,20146959,19602463,抗日战争,5,历史
5087,牛顿家境不好，为什么他却选择去钻研科学，而不是去赚钱？,20616144,19556950,物理学,1,自然科学
5089,站在巨人的肩膀上，如果巨人错了呢？,36972973,19556950,物理学,1,自然科学
5093,中国参加朝鲜战争是否值得？,21081652,19551424,政治,19,军事政治
5094,历史上发生过哪些著名的「老司机翻车」事件？,39982586,19551077,历史,5,历史
5095,日本同学告诉我的关于南京大屠杀的「真相」为何和我所知道相去甚远？,37204068,19602463,抗日战争,5,历史
5097,如何理解「志愿军是轻步兵的巅峰」？,29515230,19553911,军事,19,军事政治
5099,中国古代历史上有没有令你听后很震惊的对话？,36389048,19551077,历史,5,历史
5100,大家对日本的仇恨主要在哪里？为什么这么排斥日本？,30566814,19602463,抗日战争,5,历史
5101,"为什么近 20 年科技发展的特别快，完全是爆炸式的飞跃？",22166777,19556664,科技,16,科技
5104,如何反驳「东北人和平时期挺凶猛，一到战争就最先投降」？,30516536,19551077,历史,5,历史
5106,"「抗战中，国军 206 位将领殉国，而共军只失去了两位将军」是真的吗？",24422448,19602463,抗日战争,5,历史
5107,和对越反击战时期相比我们的步兵装备有哪些变化？,31469103,19553911,军事,19,军事政治
5108,为什么很多人坚持认为日本对侵华行为没有道歉呢？,36417261,19551077,历史,5,历史
5113,曹操与袁绍的关系是怎么样的，他们为什么由合作走向分裂？,23237771,19551077,历史,5,历史
5114,有哪些女科学家由于她们的性别而遭遇过不公？,36307183,19556945,女性,18,人际交往
5115,「崖山之后无中华」原本出自南明遗民的诗句吗？,31169823,19550972,明朝,5,历史
5116,为什么法国历史上产生了如此多的一流数学家？,31918891,19551077,历史,5,历史
5117,刘备是怎么一步一步，从一个平民成为一代枭雄的？,22433712,19551077,历史,5,历史
5118,张自忠、阎锡山等人的抗战功绩与国民党无关这一说法是否正确？,39516771,19551077,历史,5,历史
5120,明太祖当时的情况真的非得对一起打江山的兄弟们下死手吗？,29104367,19551077,历史,5,历史
5121,历史上有哪些战役可以称为军事奇迹？,27033266,19551077,历史,5,历史
5126,中国为什么不拍一部《伟大的抗日战争》呢？,33567660,19551077,历史,5,历史
5131,除性别平等外，还有哪些我们习以为常的共识，是工业社会的产物？,26073311,19566933,社会,19566933,社会
5133,为什么日本演员愿意参演中国的抗日题材电影？,20282867,19550429,电影,6,动漫与电影
5135,为什么日本会把打开日本国门的美国侵略者当成英雄，而中国总是在批判外国侵略者的罪恶？,25514987,19551077,历史,5,历史
5140,二战中有哪些猪队友的战役？,36217443,19551077,历史,5,历史
5142,如果小说《三国演义》中吕布跟了曹操，曹操能有效地调遣吕布吗？小说情节的形势会不会因此改变？,22446548,19583486,三国演义,13,语言与文化
5147,"曹操送给荀彧一个空盒子，是为了让荀彧不说话 还是真心让他死？",40396603,19551077,历史,5,历史
5149,如果美国不用原子弹轰炸日本，日本会不会战胜中国？,19918365,19551077,历史,5,历史
5150,朝鲜战争是否像电影《太极旗飘扬》描写的那么残酷？,20787072,19559546,战争,19,军事政治
5153,贪官的工作能力是否普遍高于清官的工作能力？,25016278,19551077,历史,5,历史
5157,中国当年完成了人类第一次人工合成蛋白质（人工胰岛素），这样的突破为什么没有被提上诺贝尔奖的日程？,36237880,19562906,化学,1,自然科学
5158,曹操和刘备对对方的感情是怎么样的？,40170054,19561223,三国,5,历史
5160,越南同学天天晒优越，忍不了了怎么在不撕破脸的情况下回嘴？,40289989,19559937,留学,12,教育
5161,三角贸易发生时非洲都在干什么，难道被抓的黑奴没有武装反抗？,27923051,19551077,历史,5,历史
5162,二战飞虎队真的是如纪录片所说吗？,28033584,19602463,抗日战争,5,历史
5166,如果想了解二战战史和其中的战役，读什么书会比较好？,19963292,19550376,书籍推荐,13,语言与文化
5167,我喜欢历史但地理太差，以至读过的历史都是白读，只能记得雏形。怎么能更好的读史，是否没地理就没历史？,28246887,19551077,历史,5,历史
5170,为何有老人回忆说当年沦陷区的日本兵还不错？如何辨析老人口述历史的真实性？,27833441,19551077,历史,19554151,历史
5171,如何系统地自学中国历史？,20764011,19551077,历史,5,历史
5173,《量子物理史话》关于胡克与牛顿的这一部分描述，在多大程度上属实？,35427184,19551077,历史,5,历史
5174,推倒柏林墙：《鸦片战争原来是这个样子》这篇文章内容是否属实？,22726282,19551077,历史,5,历史
5175,中国的古城墙是否已经失去价值？,39982063,19551075,中国历史,5,历史
5176,易中天这样的「百家讲坛」型学者被同行如何看待？,21366446,19586269,中国古代历史,5,历史
5178,为什么有中国人把铁木真当成中国的英雄？,19941914,19551077,历史,5,历史
5180,拿破仑时代的炮兵究竟数学要多好？,40852906,19554091,数学,1,自然科学
5182,为什么老是在网上看到跟教材不同的所谓的真正的历史？,23700471,19551077,历史,5,历史
5183,为什么近十年来抗战电视剧偏爱描写「纨绔少爷」「江湖大佬」参加抗日？,35225468,19602463,抗日战争,5,历史
5185,胡适当年为什么选择去台湾？,20355602,19551077,历史,5,历史
